country_iso_code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,component_name,statistics_year,statistic_value,measurement_unit,above_LV?,measurement_european_group_code,statistics_average_group,statistic_shortname,statistics_percentage_valid,city_code,UA_city_pop,percentage_traffic_population,percentage_background_population,count_type_by_city,assigned_population
GB,Southampton,GB0598A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.463,µg/m3,0,100,hour,Mean,98.702,UK520C1,228086,5.8,94.2,1,214857.012
GB,London,GB0608A,Background,suburban,NO2,Nitrogen dioxide (air),2012,28.866,µg/m3,0,100,hour,Mean,96.699,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Manchester,GB0613A,Background,urban,NO2,Nitrogen dioxide (air),2012,40.859,µg/m3,1,100,hour,Mean,88.764,UK008C1,461859,5.8,94.2,1,435071.178
GB,London,GB0620A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.727,µg/m3,0,100,hour,Mean,98.736,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,London,GB0624A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,59.865,µg/m3,1,100,hour,Mean,99.055,UK001C,7440214,5.8,94.2,5,86306.4824
GB,Oxford,GB0633A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,61.726,µg/m3,1,100,hour,Mean,92.361,UK560C1,140966,5.8,94.2,1,8176.028
GB,London,GB0636A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,70.748,µg/m3,1,100,hour,Mean,96.163,UK001C,7440214,5.8,94.2,5,86306.4824
GB,London,GB0637A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.151,µg/m3,1,100,hour,Mean,80.795,UK001C,7440214,5.8,94.2,5,86306.4824
GB,Exeter,GB0640A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.813,µg/m3,0,100,hour,Mean,96.903,UK018C1,119028,5.8,94.2,1,6903.624
GB,London,GB0642A,Background,suburban,NO2,Nitrogen dioxide (air),2012,57.162,µg/m3,1,100,hour,Mean,97.268,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Warwick,GB0643A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.689,µg/m3,0,100,hour,Mean,94.012,UK564C1,133252,5.8,94.2,1,125523.384
GB,London,GB0644A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.597,µg/m3,0,100,hour,Mean,93.443,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Thurrock,GB0645A,Background,urban,NO2,Nitrogen dioxide (air),2012,28.718,µg/m3,0,100,hour,Mean,98.292,UK032C1,149056,5.8,94.2,1,140410.752
GB,Nottingham,GB0646A,Background,urban,NO2,Nitrogen dioxide (air),2012,37.087,µg/m3,0,100,hour,Mean,97.484,UK029C1,276298,5.8,94.2,1,260272.716
GB,Bath and North East Somerset,GB0647A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,55.63,µg/m3,1,100,hour,Mean,96.289,UK031C1,175353,5.8,94.2,1,10170.474
GB,Glasgow,GB0657A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,72.278,µg/m3,1,100,hour,Mean,91.302,UK004C1,564503,5.8,94.2,1,32741.174
GB,Stoke-on-trent,GB0658A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.318,µg/m3,0,100,hour,Mean,98.748,UK027C1,237446,5.8,94.2,1,223674.132
GB,Derry,GB0673A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.038,µg/m3,0,100,hour,Mean,99.294,UK015C1,105278,5.8,94.2,1,99171.876
GB,Barnsley,GB0681A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.918,µg/m3,0,100,hour,Mean,94.046,UK519C1,222520,5.8,94.2,1,209613.84
GB,London,GB0682A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,93.984,µg/m3,1,100,hour,Mean,94.331,UK001C,7440214,5.8,94.2,5,86306.4824
GB,Plymouth,GB0687A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.618,µg/m3,0,100,hour,Mean,97.507,UK516C1,241002,5.8,94.2,1,227023.884
GB,Cambridge,GB0726A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.869,µg/m3,0,100,hour,Mean,80.351,UK017C1,117745,5.8,94.2,1,6829.21
GB,Aberdeen,GB0729A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.997,µg/m3,0,100,hour,Mean,93.386,UK016C1,208361,5.8,94.2,1,196276.062
GB,Preston,GB0731A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.295,µg/m3,0,100,hour,Mean,96.801,UK562C1,132717,5.8,94.2,1,125019.414
GB,Portsmouth,GB0733A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.165,µg/m3,0,100,hour,Mean,97.131,UK023C1,193379,5.8,94.2,1,182163.018
GB,Coventry,GB0739A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.309,µg/m3,0,100,hour,Mean,80.146,UK025C1,304837,5.8,94.2,1,287156.454
GB,Bournemouth,GB0741A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.549,µg/m3,0,100,hour,Mean,98.759,UK539C1,159230,5.8,94.2,1,149994.66
GB,London,GB0743A,Background,urban,NO2,Nitrogen dioxide (air),2012,39.319,µg/m3,0,100,hour,Mean,97.461,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Wrexham,GB0755A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.169,µg/m3,0,100,hour,Mean,95.082,UK022C1,130702,5.8,94.2,1,7580.716
GB,Kingston-upon-Hull,GB0776A,Background,urban,NO2,Nitrogen dioxide (air),2012,27.043,µg/m3,0,100,hour,Mean,93.443,UK026C1,245557,5.8,94.2,1,231314.694
GB,Edinburgh,GB0839A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.085,µg/m3,0,100,hour,Mean,98.611,UK007C1,450243,5.8,94.2,1,424128.906
GB,Reading,GB0840A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.462,µg/m3,0,100,hour,Mean,94.98,UK552C1,128615,5.8,94.2,1,121155.33
GB,Birmingham,GB0851A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.222,µg/m3,0,100,hour,Mean,99.328,UK002C1,997130,5.8,94.2,2,469648.23
GB,Brighton and Hove,GB0860A,Background,urban,NO2,Nitrogen dioxide (air),2012,16.075,µg/m3,0,100,hour,Mean,99.044,UK515C1,249782,5.8,94.2,1,235294.644
GB,Sunderland,GB0863A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.312,µg/m3,0,100,hour,Mean,89.902,UK510C1,276787,5.8,94.2,1,260733.354
GB,Wigan,GB0864A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.931,µg/m3,0,100,hour,Mean,99.465,UK505C1,305645,5.8,94.2,1,287917.59
GB,Blackpool,GB0882A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.233,µg/m3,0,100,hour,Mean,95.367,UK553C1,146484,5.8,94.2,1,137987.928
GB,Bristol,GB0884A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.514,µg/m3,0,100,hour,Mean,98.622,UK011C1,414244,5.8,94.2,1,390217.848
GB,Swansea,GB0896A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.702,µg/m3,0,100,hour,Mean,99.078,UK517C1,226239,5.8,94.2,1,13121.862
GB,York,GB0919A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.369,µg/m3,0,100,hour,Mean,99.408,UK533C1,192131,5.8,94.2,1,11143.598
GB,Oxford,GB0920A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.822,µg/m3,0,100,hour,Mean,82.855,UK560C1,140966,5.8,94.2,1,132789.972
GB,Aberdeen,GB0923A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,52.842,µg/m3,1,100,hour,Mean,97.404,UK016C1,208361,5.8,94.2,1,12084.938
GB,Thurrock,GB0924A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.994,µg/m3,0,100,hour,Mean,93.147,UK032C1,149056,5.8,94.2,1,8645.248
GB,Carlisle,GB0925A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.907,µg/m3,0,100,hour,Mean,82.286,UK575C1,104113,5.8,94.2,1,6038.554
GB,Leeds,GB0926A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.195,µg/m3,1,100,hour,Mean,96.79,UK003C1,745722,5.8,94.2,1,43251.876
GB,Newcastle upon Tyne,GB0927A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.279,µg/m3,1,100,hour,Mean,89.8,UK013C1,267549,5.8,94.2,1,15517.842
GB,Chesterfield,GB0928A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,19.312,µg/m3,0,100,hour,Mean,92.908,UK047C1,96749,5.8,94.2,1,5611.442
GB,Chesterfield,GB0929A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.217,µg/m3,0,100,hour,Mean,97.302,UK047C1,96749,5.8,94.2,1,91137.558
GB,Stockton-on-Tees,GB0956A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,17.532,µg/m3,0,100,hour,Mean,95.697,UK536C1,188521,5.8,94.2,1,10934.218
GB,Birmingham,GB0960A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.566,µg/m3,1,100,hour,Mean,98.816,UK002C1,997130,5.8,94.2,1,57833.54
GB,Blackburn with Darwen,GB0961A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,25.625,µg/m3,0,100,hour,Mean,98.349,UK557C1,141246,5.8,94.2,1,8192.268
GB,Newport,GB0962A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.71,µg/m3,0,100,hour,Mean,96.459,UK558C1,141386,5.8,94.2,1,133185.612
GB,Norwich,GB0995A,Background,suburban,NO2,Nitrogen dioxide (air),2012,14.281,µg/m3,0,100,hour,Mean,98.452,UK566C1,128739,5.8,94.2,1,121272.138
GB,Eastbourne,GB1005A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.338,µg/m3,0,100,hour,Mean,96.926,UK055C1,91613,5.8,94.2,1,86299.446
GB,Medway,GB1007A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.498,µg/m3,0,100,hour,Mean,97.427,UK513C1,247964,5.8,94.2,1,14381.912
GB,London,GB1012A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,53.582,µg/m3,1,100,hour,Mean,80.316,UK001C,7440214,5.8,94.2,5,86306.4824
GB,Birmingham,GB1013A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.709,µg/m3,0,100,hour,Mean,99.032,UK002C1,997130,5.8,94.2,2,469648.23
GB,Lincoln,GB1014A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.51,µg/m3,1,100,hour,Mean,98.042,UK019C1,80690,5.8,94.2,1,4680.02
GR,Athina,GR0002A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,51.177,µg/m3,1,100,hour,Mean,99.044,EL001C1,750932,4,96,3,10012.4266667
GR,Athina,GR0003A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,53.998,µg/m3,1,101,hour,Mean,96.733,EL001C1,750932,4,96,3,10012.4266667
GR,Thessaloniki,GR0018A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,24.281,µg/m3,0,100,hour,Mean,84.586,EL002C1,310847,4,96,2,6216.94
GR,Athina,GR0032A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,64.287,µg/m3,1,100,hour,Mean,93.796,EL001C1,750932,4,96,3,10012.4266667
GR,Thessaloniki,GR0044A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.294,µg/m3,0,100,hour,Mean,96.482,EL002C1,310847,4,96,2,6216.94
HR,Osijek,HR0003A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.492,µg/m3,0,100,hour,Mean,95.401,HR004C1,112112,4.1,95.9,1,4596.592
HR,Rijeka,HR0004A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.781,µg/m3,0,100,hour,Mean,95.48,HR002C1,143980,4.1,95.9,1,5903.18
HR,Zagreb,HR0007A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.266,µg/m3,1,100,hour,Mean,91.416,HR001C1,774948,4.1,95.9,3,10590.956
HR,Zagreb,HR0008A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.615,µg/m3,0,100,hour,Mean,93.112,HR001C1,774948,4.1,95.9,3,10590.956
HR,Zagreb,HR0009A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.348,µg/m3,0,100,hour,Mean,86.316,HR001C1,774948,4.1,95.9,3,10590.956
HU,Debrecen,HU0023A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.745,µg/m3,0,100,hour,Mean,94.615,HU005C1,204412,4.7,95.3,1,194804.636
HU,Gyõr,HU0024A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.387,µg/m3,0,100,hour,Mean,99.784,HU007C1,128449,4.7,95.3,1,6037.103
HU,Gyõr,HU0025A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.475,µg/m3,0,100,hour,Mean,94.604,HU007C1,128449,4.7,95.3,1,122411.897
HU,Miskolc,HU0027A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.236,µg/m3,0,100,hour,Mean,98.395,HU002C1,174523,4.7,95.3,1,8202.581
HU,Nyíregyháza,HU0028A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,24.398,µg/m3,0,100,hour,Mean,96.596,HU003C1,116857,4.7,95.3,1,5492.279
HU,Pécs,HU0029A,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.807,µg/m3,0,100,hour,Mean,91.655,HU004C1,155422,4.7,95.3,1,148117.166
HU,Pécs,HU0030A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.02,µg/m3,1,100,hour,Mean,92.566,HU004C1,155422,4.7,95.3,1,7304.834
HU,Budapest,HU0036A,Background,suburban,NO2,Nitrogen dioxide (air),2012,20.522,µg/m3,0,100,hour,Mean,96.334,HU001C1,1693174,4.7,95.3,2,806797.411
HU,Budapest,HU0042A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.415,µg/m3,0,100,hour,Mean,98.361,HU001C1,1693174,4.7,95.3,2,806797.411
HU,Budapest,HU0045A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.203,µg/m3,0,100,hour,Mean,93.283,HU001C1,1693174,4.7,95.3,1,79579.178
HU,Szeged,HU0057A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.395,µg/m3,0,100,hour,Mean,99.545,HU006C1,163065,4.7,95.3,1,155400.945
IE,Dublin,IE0028A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.203,µg/m3,0,100,hour,Mean,99.624,IE001C1,496170,4.9,95.1,1,471857.67
IE,Dublin,IE0098A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.188,µg/m3,0,100,hour,Mean,98.668,IE001C1,496170,4.9,95.1,1,24312.33
IE,Cork,IE0107A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.815,µg/m3,0,100,hour,Mean,84.927,IE002C1,113320,4.9,95.1,1,5552.68
IS,Reykjavík,IS0002A,Background,suburban,NO2,Nitrogen dioxide (air),2012,3.434,µg/m3,0,100,hour,Mean,99.943,IS001C1,191800,0.7,99.3,2,95228.7
IS,Reykjavík,IS0005A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,18.788,µg/m3,0,101,hour,Mean,99.579,IS001C1,191800,0.7,99.3,1,1342.6
IS,Reykjavík,IS0006A,Background,urban,NO2,Nitrogen dioxide (air),2012,8.058,µg/m3,0,100,hour,Mean,94.171,IS001C1,191800,0.7,99.3,2,95228.7
IT,Ferrara,IT0187A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,46.786,µg/m3,1,500,hour,Mean,93.682,IT507C1,133459,4.9,95.1,1,6539.491
IT,Venezia,IT0448A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.83,µg/m3,0,500,hour,Mean,95.697,IT011C1,268623,4.9,95.1,2,127730.2365
IT,Torino,IT0469A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,58.657,µg/m3,1,500,hour,Mean,92.168,IT004C1,873437,4.9,95.1,2,21399.2065
IT,Torino,IT0470A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,69.82,µg/m3,1,500,hour,Mean,98.338,IT004C1,873437,4.9,95.1,2,21399.2065
IT,Milano,IT0477A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,67.342,µg/m3,1,500,hour,Mean,94.775,IT002C1,1303696,4.9,95.1,3,21293.7013333
IT,Bolzano,IT0502A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.437,µg/m3,1,501,hour,Mean,95.253,IT034C1,98352,4.9,95.1,2,2409.624
IT,Siracusa,IT0545A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,11.464,µg/m3,0,500,hour,Mean,89.151,IT509C1,123545,4.9,95.1,5,1210.741
IT,Torino,IT0554A,Background,urban,NO2,Nitrogen dioxide (air),2012,42.734,µg/m3,1,500,hour,Mean,89.458,IT004C1,873437,4.9,95.1,1,830638.587
IT,Brescia,IT0594A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.612,µg/m3,1,500,hour,Mean,99.624,IT029C1,191476,4.9,95.1,2,4691.162
IT,Siracusa,IT0620A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,56.526,µg/m3,1,500,hour,Mean,90.597,IT509C1,123545,4.9,95.1,5,1210.741
IT,Reggio nell'Emilia,IT0702A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.999,µg/m3,1,500,hour,Mean,98.884,IT505C1,156710,4.9,95.1,1,7678.79
IT,Milano,IT0705A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,50.909,µg/m3,1,500,hour,Mean,94.399,IT002C1,1303696,4.9,95.1,3,21293.7013333
IT,Bergamo,IT0707A,Background,urban,NO2,Nitrogen dioxide (air),2012,34.122,µg/m3,0,500,hour,Mean,94.41,IT511C1,118177,4.9,95.1,1,112386.327
IT,Modena,IT0721A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,48.665,µg/m3,1,500,hour,Mean,97.165,IT030C1,180599,4.9,95.1,1,8849.351
IT,Varese,IT0732A,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.925,µg/m3,0,500,hour,Mean,99.476,IT043C1,86533,4.9,95.1,1,82292.883
IT,Forlì,IT0755A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.86,µg/m3,0,500,hour,Mean,91.758,IT512C1,112447,4.9,95.1,1,5509.903
IT,Udine,IT0760A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.066,µg/m3,0,500,hour,Mean,92.452,IT035C1,100524,4.9,95.1,2,2462.838
IT,Como,IT0771A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,49.687,µg/m3,1,500,hour,Mean,97.86,IT040C1,87131,4.9,95.1,1,4269.419
IT,Lecco,IT0776A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.759,µg/m3,0,500,hour,Mean,95.344,IT060C1,47806,4.9,95.1,1,2342.494
IT,Parma,IT0804A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.399,µg/m3,0,500,hour,Mean,93.488,IT503C1,176303,4.9,95.1,1,167664.153
IT,Roma,IT0825A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,72.541,µg/m3,1,500,hour,Mean,95.264,IT001C1,2536311,4.9,95.1,5,24855.8478
IT,Roma,IT0828A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,65.489,µg/m3,1,500,hour,Mean,94.126,IT001C1,2536311,4.9,95.1,5,24855.8478
IT,Genova,IT0853A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,59.077,µg/m3,1,500,hour,Mean,86.897,IT006C1,622155,4.9,95.1,3,10161.865
IT,Genova,IT0854A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.243,µg/m3,0,500,hour,Mean,96.812,IT006C1,622155,4.9,95.1,2,295834.7025
IT,Genova,IT0858A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.593,µg/m3,0,500,hour,Mean,90.278,IT006C1,622155,4.9,95.1,2,295834.7025
IT,Firenze,IT0860A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,67.161,µg/m3,1,500,hour,Mean,93.978,IT007C1,363381,4.9,95.1,2,8902.8345
IT,Firenze,IT0861A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,81.519,µg/m3,1,500,hour,Mean,89.993,IT007C1,363381,4.9,95.1,2,8902.8345
IT,Firenze,IT0862A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.134,µg/m3,0,500,hour,Mean,94.934,IT007C1,363381,4.9,95.1,1,345575.331
IT,Latina,IT0868A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,57.903,µg/m3,1,500,hour,Mean,93.306,IT513C1,111423,4.9,95.1,1,5459.727
IT,Latina,IT0869A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.765,µg/m3,0,500,hour,Mean,91.974,IT513C1,111423,4.9,95.1,2,52981.6365
IT,Bologna,IT0892A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.968,µg/m3,0,500,hour,Mean,95.31,IT009C1,382257,4.9,95.1,2,181763.2035
IT,Ravenna,IT0895A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.049,µg/m3,0,500,hour,Mean,97.587,IT506C1,149769,4.9,95.1,1,7338.681
IT,Pavia,IT0912A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.29,µg/m3,0,500,hour,Mean,96.095,IT046C1,70808,4.9,95.1,1,67338.408
IT,Reggio nell'Emilia,IT0940A,Background,urban,NO2,Nitrogen dioxide (air),2012,28.848,µg/m3,0,500,hour,Mean,99.408,IT505C1,156710,4.9,95.1,1,149031.21
IT,Roma,IT0953A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.385,µg/m3,0,500,hour,Mean,94.467,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Roma,IT0956A,Background,urban,NO2,Nitrogen dioxide (air),2012,45.006,µg/m3,1,500,hour,Mean,93.352,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Roma,IT0957A,Background,suburban,NO2,Nitrogen dioxide (air),2012,45.222,µg/m3,1,500,hour,Mean,95.014,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Venezia,IT0963A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.698,µg/m3,0,500,hour,Mean,94.41,IT011C1,268623,4.9,95.1,2,127730.2365
IT,Udine,IT0966A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.1,µg/m3,0,500,hour,Mean,88.73,IT035C1,100524,4.9,95.1,2,47799.162
IT,Bergamo,IT0997A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.944,µg/m3,1,500,hour,Mean,97.791,IT511C1,118177,4.9,95.1,1,5790.673
IT,Terni,IT1011A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.237,µg/m3,0,500,hour,Mean,85.326,IT515C1,111659,4.9,95.1,3,1823.76366667
IT,Milano,IT1016A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,51.608,µg/m3,1,500,hour,Mean,98.998,IT002C1,1303696,4.9,95.1,3,21293.7013333
IT,Trento,IT1037A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.969,µg/m3,0,500,hour,Mean,98.668,IT014C1,111940,4.9,95.1,1,106454.94
IT,Rimini,IT1043A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.251,µg/m3,0,500,hour,Mean,96.163,IT508C1,136053,4.9,95.1,1,129386.403
IT,Rimini,IT1044A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.707,µg/m3,1,500,hour,Mean,99.693,IT508C1,136053,4.9,95.1,1,6666.597
IT,Forlì,IT1048A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.788,µg/m3,0,500,hour,Mean,91.883,IT512C1,112447,4.9,95.1,1,106937.097
IT,Palermo,IT1076A,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.949,µg/m3,0,500,hour,Mean,94.126,IT005C1,664213,4.9,95.1,1,631666.563
IT,Palermo,IT1078A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.042,µg/m3,0,500,hour,Mean,85.758,IT005C1,664213,4.9,95.1,7,4649.491
IT,Palermo,IT1079A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.844,µg/m3,1,500,hour,Mean,89.891,IT005C1,664213,4.9,95.1,7,4649.491
IT,Palermo,IT1080A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,55.589,µg/m3,1,500,hour,Mean,94.536,IT005C1,664213,4.9,95.1,7,4649.491
IT,Palermo,IT1082A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.6,µg/m3,1,500,hour,Mean,94.945,IT005C1,664213,4.9,95.1,7,4649.491
IT,Trieste,IT1091A,Background,suburban,NO2,Nitrogen dioxide (air),2012,18.723,µg/m3,0,500,hour,Mean,90.494,IT015C1,204932,4.9,95.1,1,194890.332
IT,Pordenone,IT1099A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.876,µg/m3,0,500,hour,Mean,92.202,IT058C1,51796,4.9,95.1,1,2538.004
IT,Pavia,IT1104A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,65.666,µg/m3,1,500,hour,Mean,99.784,IT046C1,70808,4.9,95.1,1,3469.592
IT,Parma,IT1105A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.173,µg/m3,1,500,hour,Mean,94.057,IT503C1,176303,4.9,95.1,1,8638.847
IT,Pisa,IT1110A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.413,µg/m3,0,500,hour,Mean,92.657,IT041C1,86841,4.9,95.1,1,82585.791
IT,Trieste,IT1137A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,54.404,µg/m3,1,500,hour,Mean,93.158,IT015C1,204932,4.9,95.1,3,3347.22266667
IT,Trieste,IT1140A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,61.453,µg/m3,1,500,hour,Mean,84.836,IT015C1,204932,4.9,95.1,3,3347.22266667
IT,Savona,IT1145A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.891,µg/m3,0,500,hour,Mean,91.655,IT052C1,60794,4.9,95.1,1,2978.906
IT,Cremona,IT1153A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.457,µg/m3,0,500,hour,Mean,97.86,IT013C1,70897,4.9,95.1,1,3473.953
IT,Bologna,IT1159A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,54.77,µg/m3,1,500,hour,Mean,94.501,IT009C1,382257,4.9,95.1,1,18730.593
IT,Udine,IT1170A,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.116,µg/m3,0,500,hour,Mean,91.029,IT035C1,100524,4.9,95.1,2,47799.162
IT,Roma,IT1176A,Background,urban,NO2,Nitrogen dioxide (air),2012,47.1,µg/m3,1,500,hour,Mean,95.469,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Vicenza,IT1177A,Background,urban,NO2,Nitrogen dioxide (air),2012,33.663,µg/m3,0,500,hour,Mean,97.177,IT514C1,115967,4.9,95.1,2,55142.3085
IT,Perugia,IT1180A,Background,suburban,NO2,Nitrogen dioxide (air),2012,12.164,µg/m3,0,500,hour,Mean,95.344,IT016C1,160880,4.9,95.1,1,152996.88
IT,Perugia,IT1181A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,50.494,µg/m3,1,500,hour,Mean,95.367,IT016C1,160880,4.9,95.1,3,2627.70666667
IT,Perugia,IT1182A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.824,µg/m3,0,500,hour,Mean,94.114,IT016C1,160880,4.9,95.1,3,2627.70666667
